
5;5;50836.8;1858.43;48978.4;50;845.096;84;84;4;0
5;5;50649.5;1863.58;48785.9;50;829.331;84;84;4;1
5;5;50421.4;1978.96;48442.4;50;519.37;88;88;1;2
4;5;31635.4;1202.28;30433.1;50;31630;54;54;1;3
5;5;50277.6;2089.89;48187.7;50;331.443;90;90;5;4
4;5;31003;1237.14;29765.9;50;30997.1;55;55;0;5
5;5;50290.3;2248.75;48041.6;50;462.595;97;97;3;6
4;5;45267.4;2053.18;43214.2;50;45262.1;89;89;2;7
5;5;50231.9;2070.15;48161.8;50;645.243;91;91;3;8
4;5;28038.1;1169.5;26868.6;50;28032.7;51;51;0;9
4.6;5;43865.1;1777.19;42088;50;13955.5;0;4;28032.7;78.3;783;23
