
5;5;50020.6;1012.86;49007.7;50;555.712;45;45;0;0
5;5;50090.6;973.141;49117.4;50;537.881;44;44;0;1
4;5;12133.1;203.24;11929.8;50;12127.6;9;9;0;2
4;5;32021.5;673.295;31348.2;50;32016;31;31;0;3
4;5;3998.35;92.8401;3905.51;50;3992.72;4;4;0;4
4;5;5036.2;114.7;4921.5;50;5030.7;5;5;0;5
4;5;16663.1;488.019;16175.1;50;16633.3;18;18;0;6
4;5;7429.15;160.162;7268.99;50;7423.67;7;7;0;7
4;5;12094.1;255.221;11838.9;50;12088.6;11;11;0;8
4;4;7706.72;182.045;7524.67;50;7701.17;8;8;0;9
4.2;4.9;19719.3;415.552;19303.8;50;9810.74;0;4;3992.72;18.2;182;0
