
7;8;3293.79;190.576;3103.21;50;3291.25;9;9;0;0
7;8;3104.56;194.557;2910;50;3102.09;9;9;0;1
7;8;7529.34;543.686;6985.65;50;7526.75;25;25;0;2
7;7;2339.04;152.451;2186.58;50;2336.59;7;7;0;3
7;7;2442.48;216.507;2225.97;50;2439.96;10;10;0;4
7;7;4844.75;300.029;4544.72;50;4842.29;14;14;0;5
7;7;4910.83;340.183;4570.64;50;4908.34;16;16;0;6
7;7;6391.56;392.568;5998.99;50;6388.94;18;18;0;7
7;8;1462.25;125.441;1336.81;50;1459.79;6;6;0;8
7;8;2358.55;169.543;2189;50;2356;8;8;0;9
7;7.5;3867.71;262.554;3605.16;50;3865.2;0;7;1459.79;12.2;122;0
