
5;6;8519.87;210.759;8309.11;50;8516.99;13;13;0;0
5;6;7455.09;213.317;7241.77;50;7452.15;13;13;0;1
5;5;11213.1;347.718;10865.4;50;11197.8;18;18;1;2
5;6;484.504;81.616;402.888;50;473.548;2;2;0;3
5;6;1970.75;69.829;1900.92;50;1967.86;4;4;0;4
5;6;1680.41;69.9219;1610.49;50;1677.45;4;4;0;5
5;5;6434.14;195.129;6239.01;50;6431.21;12;12;0;6
5;6;151.434;20.371;131.063;50;148.627;1;1;0;7
5;5;2635.67;101.179;2534.49;50;2632.74;6;6;0;8
5;6;3288.35;151.51;3136.84;50;3272.92;6;6;0;9
5;5.7;4383.33;146.135;4237.2;50;4377.13;0;5;148.627;7.9;79;1
