
5;6;1691.03;59.9229;1631.11;25;1690.57;16;16;0;0
5;6;1754.38;59.08;1695.3;25;1753.98;16;16;0;1
5;6;5922.02;172.455;5749.56;25;5921.63;46;46;0;2
5;6;5789.53;165.232;5624.3;25;5789;46;46;1;3
5;6;2548.23;82.7583;2465.47;25;2546.82;20;20;0;4
5;6;4716.56;124.728;4591.84;25;4716.15;35;35;0;5
5;6;4439.9;113.151;4326.75;25;4439.51;32;32;0;6
5;6;3557.77;112.134;3445.64;25;3557.38;31;31;0;7
5;6;1723.9;47.5341;1676.36;25;1723.51;13;13;1;8
5;6;1079.76;26.035;1053.72;25;1079.37;7;7;0;9
5;6;3322.31;96.303;3226.01;25;3321.79;0;5;1079.37;26.2;262;2
