
3;4;2105.27;56.5049;2048.77;25;2104.56;16;16;0;0
3;4;2074.7;57.125;2017.58;25;2074.03;16;16;0;1
3;4;1675.49;39.424;1636.07;25;1674.83;11;11;0;2
3;4;743.336;25.2111;718.125;25;742.643;7;7;0;3
3;4;679.417;14.6539;664.763;25;678.75;4;4;0;4
3;4;1153.61;31.4231;1122.19;25;1152.9;9;9;0;5
3;4;1057.81;28.511;1029.3;25;1057.16;8;8;0;6
3;4;1072.02;30.4191;1041.6;25;1071.35;8;8;0;7
3;4;460.773;11.951;448.822;25;460.035;3;3;0;8
3;4;148.385;7.86101;140.524;25;147.708;2;2;0;9
3;4;1117.08;30.3084;1086.77;25;1116.4;0;3;147.708;8.4;84;0
