
2;3;965.795;71.5449;894.25;50;956.614;6;6;0;0
2;3;976.979;72.842;904.137;50;967.537;6;6;0;1
2;3;1105.82;72.4081;1033.41;50;1096.44;6;6;0;2
2;2;1010.77;59.9311;950.835;50;1001.64;5;5;0;3
2;3;377.148;41.838;335.31;50;367.947;3;3;0;4
2;3;1059.55;73.1289;986.426;50;1050.36;6;6;0;5
2;3;1653.67;101.907;1551.77;50;1644.53;9;9;0;6
2;3;1158.14;74.21;1083.93;50;1149.02;6;6;0;7
2;3;2095.87;95.8014;2000.06;50;2086.76;8;8;0;8
2;3;687.444;61.5291;625.915;50;678.428;5;5;0;9
2;2.9;1109.12;72.5141;1036.6;50;1099.93;0;2;367.947;6;60;0
